CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Groupe,Numero,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Pont,Num,Cote,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
False,45.0,False,0.0,97.0,0.0,14.0,333.0,False,278,2,True,False,False,6,45.0,0,False,False,True
False,19.0,False,0.0,0.0,2078.0,0.0,0.0,True,281,1,True,False,False,5,63.0,0,False,False,True
False,21.0,False,0.0,918.0,0.0,0.0,0.0,True,282,1,True,False,False,5,54.0,1,False,False,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,283,1,True,False,False,6,46.0,0,False,True,False
False,22.0,False,146.0,654.0,1.0,0.0,2.0,True,283,2,True,False,False,5,64.0,0,False,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,285,1,False,True,False,4,16.0,0,False,False,True
True,42.0,False,0.0,0.0,0.0,0.0,0.0,True,285,2,False,True,False,4,16.0,0,True,False,False
False,57.0,False,3.0,1281.0,29.0,162.0,13.0,False,286,1,True,False,False,5,65.0,0,True,False,False
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,287,1,False,True,False,8,,2,True,False,False
False,28.0,False,0.0,587.0,32.0,6.0,1460.0,False,287,2,False,True,False,1,12.0,0,False,False,True
False,19.0,False,0.0,0.0,0.0,0.0,828.0,False,288,1,True,False,False,5,55.0,1,True,False,False
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,289,1,False,True,False,2,12.0,1,True,False,False
False,26.0,False,0.0,4458.0,0.0,1157.0,262.0,True,290,1,False,True,False,1,7.0,1,True,False,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,290,2,False,True,False,1,7.0,1,False,False,True
,43.0,False,0.0,0.0,0.0,0.0,0.0,True,290,3,False,True,False,1,7.0,1,False,False,True
False,9.0,False,0.0,0.0,0.0,0.0,0.0,True,290,4,False,True,False,1,7.0,1,True,False,False
False,40.0,False,0.0,6500.0,88.0,1090.0,0.0,True,291,1,False,True,False,3,10.0,1,False,False,True
True,50.0,False,0.0,0.0,0.0,0.0,0.0,True,294,1,False,True,False,1,8.0,1,False,False,True
False,24.0,False,90.0,2.0,1324.0,17.0,0.0,True,297,1,True,False,False,6,47.0,0,False,False,True
True,57.0,False,0.0,0.0,0.0,0.0,0.0,True,298,1,False,True,False,0,3.0,0,True,False,False
True,16.0,False,0.0,0.0,0.0,0.0,0.0,False,301,1,True,False,False,8,,2,False,False,True
False,23.0,False,0.0,0.0,15.0,0.0,1370.0,False,302,1,True,False,False,5,67.0,0,False,False,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,303,1,False,False,False,6,41.0,1,False,False,True
False,28.0,False,0.0,422.0,0.0,1851.0,5166.0,False,304,1,False,True,False,4,18.0,1,False,False,True
False,23.0,False,0.0,584.0,0.0,20.0,2469.0,False,305,1,False,True,False,2,7.0,0,True,False,False
False,23.0,False,368.0,175.0,259.0,1.0,101.0,False,306,1,True,False,False,4,19.0,1,False,False,True
False,18.0,False,0.0,0.0,1359.0,0.0,0.0,True,307,1,True,False,False,5,59.0,1,False,False,True
False,18.0,False,1194.0,0.0,157.0,6.0,0.0,False,309,1,True,False,False,5,60.0,1,False,False,True
False,67.0,False,0.0,230.0,0.0,4476.0,241.0,False,310,1,False,True,False,8,,2,False,False,True
False,60.0,False,7.0,540.0,1.0,0.0,4.0,True,313,1,True,False,False,5,68.0,0,False,True,False
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,313,2,True,False,False,6,50.0,0,True,False,False
False,49.0,False,331.0,0.0,0.0,318.0,0.0,True,313,3,True,False,False,5,68.0,0,True,False,False
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,313,4,True,False,False,6,50.0,0,True,False,False
False,26.0,False,386.0,0.0,74.0,0.0,1330.0,False,314,1,True,False,False,6,51.0,0,True,False,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,315,1,False,False,False,6,42.0,1,False,True,False
False,24.0,False,0.0,2628.0,0.0,170.0,0.0,True,316,1,False,True,False,1,9.0,1,False,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,316,2,False,True,False,1,9.0,1,False,False,True
False,18.0,False,0.0,2.0,0.0,0.0,0.0,False,320,1,True,False,False,6,44.0,1,False,False,True
False,21.0,False,0.0,5.0,3.0,0.0,0.0,False,320,2,True,False,False,6,44.0,1,False,False,True
False,59.0,True,1018.0,0.0,209.0,0.0,0.0,False,321,1,False,False,False,5,61.0,1,False,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,False,322,1,True,False,False,6,45.0,1,False,True,False
True,43.0,False,0.0,0.0,0.0,0.0,0.0,False,324,1,True,False,False,6,53.0,0,True,False,False
True,29.0,False,0.0,0.0,0.0,0.0,0.0,False,326,1,True,False,False,6,47.0,1,False,False,True
False,19.0,False,17.0,0.0,784.0,0.0,2.0,True,327,1,True,False,False,8,,2,False,False,True
False,2.0,False,0.0,0.0,0.0,0.0,0.0,True,330,1,False,True,False,2,14.0,1,False,False,True
False,32.0,False,247.0,4651.0,0.0,46.0,202.0,True,330,2,False,True,False,2,14.0,1,False,False,True
False,33.0,False,443.0,317.0,0.0,148.0,1260.0,False,330,3,False,True,False,2,14.0,1,False,False,True
False,25.0,False,0.0,0.0,251.0,0.0,552.0,False,331,1,True,False,False,5,72.0,0,False,False,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,333,1,False,False,True,5,73.0,0,True,False,False
False,29.0,False,5715.0,2.0,211.0,1476.0,0.0,False,334,1,False,False,True,5,62.0,1,False,False,True
False,44.0,False,695.0,1.0,16.0,0.0,0.0,False,336,1,True,False,False,5,74.0,0,False,False,True
True,2.0,False,0.0,0.0,0.0,0.0,0.0,True,337,1,False,False,True,5,63.0,1,True,False,False
False,19.0,False,417.0,349.0,634.0,3.0,1057.0,True,337,2,False,False,True,5,63.0,1,False,False,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,337,3,False,False,True,5,63.0,1,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,338,1,True,False,False,6,48.0,1,False,False,True
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,340,1,False,True,False,1,10.0,1,True,False,False
True,5.0,False,0.0,0.0,0.0,0.0,0.0,False,341,1,True,False,False,6,57.0,0,False,True,False
False,31.0,False,121.0,0.0,0.0,274.0,907.0,False,343,1,True,False,False,5,76.0,0,False,True,False
True,30.0,False,0.0,0.0,0.0,0.0,0.0,False,345,1,False,False,True,4,21.0,1,False,False,True
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,346,1,True,False,False,6,59.0,0,True,False,False
False,27.0,False,434.0,0.0,1434.0,0.0,0.0,False,347,1,False,False,True,5,64.0,1,False,False,True
False,22.0,False,142.0,2876.0,202.0,3.0,0.0,True,348,1,False,False,True,3,12.0,0,False,False,True
,36.0,False,520.0,0.0,1865.0,0.0,0.0,True,348,2,False,False,True,8,,2,False,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,350,1,True,False,False,6,60.0,0,False,True,False
False,23.0,False,2001.0,0.0,2975.0,0.0,0.0,False,352,1,False,False,True,5,78.0,0,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,355,1,True,False,False,8,,2,False,False,True
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,356,1,False,True,False,1,15.0,0,True,False,False
False,41.0,False,0.0,1198.0,0.0,124.0,572.0,False,357,1,True,False,False,5,65.0,1,False,False,True
True,50.0,False,0.0,0.0,0.0,0.0,0.0,True,358,1,True,False,False,6,50.0,1,False,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,358,2,True,False,False,6,50.0,1,False,True,False
False,26.0,False,148.0,0.0,453.0,0.0,88.0,False,359,1,True,False,False,5,66.0,1,False,True,False
False,15.0,False,358.0,212.0,33.0,0.0,112.0,False,360,1,True,False,False,5,67.0,1,False,False,True
False,33.0,False,0.0,36.0,0.0,280.0,417.0,True,361,1,True,False,False,5,68.0,1,True,False,False
False,27.0,False,0.0,0.0,0.0,685.0,21.0,False,365,1,True,False,False,6,51.0,1,True,False,False
False,26.0,False,2832.0,107.0,4447.0,15.0,4.0,False,368,1,False,False,True,5,82.0,0,False,False,True
True,61.0,False,0.0,0.0,0.0,0.0,0.0,True,368,2,False,False,True,5,82.0,0,False,False,True
False,24.0,False,0.0,0.0,592.0,177.0,58.0,True,369,1,True,False,False,6,53.0,1,False,False,True
False,30.0,False,0.0,95.0,0.0,441.0,1023.0,False,370,1,True,False,False,5,83.0,0,False,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,371,1,False,False,True,5,84.0,0,False,False,True
False,24.0,False,0.0,5.0,0.0,2766.0,0.0,False,372,1,True,False,False,5,85.0,0,False,False,True
True,41.0,False,0.0,0.0,0.0,0.0,0.0,False,373,1,True,False,False,6,62.0,0,False,False,True
False,20.0,False,0.0,0.0,558.0,0.0,230.0,False,375,1,True,False,False,4,22.0,0,False,False,True
False,22.0,False,116.0,0.0,786.0,6.0,0.0,True,376,1,True,False,False,6,54.0,1,False,False,True
False,63.0,False,0.0,1068.0,0.0,176.0,8188.0,False,377,1,False,True,False,2,15.0,1,True,False,False
False,18.0,False,17.0,215.0,4.0,5132.0,697.0,False,378,1,False,True,False,1,11.0,1,True,False,False
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,378,2,False,True,False,1,11.0,1,True,False,False
False,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,False,378,3,False,True,False,1,11.0,1,False,False,True
True,56.0,False,0.0,0.0,0.0,0.0,0.0,True,378,4,False,True,False,1,11.0,1,False,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,378,5,False,True,False,1,11.0,1,False,False,True
False,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,False,378,6,False,True,False,1,11.0,1,False,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,378,7,False,True,False,1,11.0,1,False,False,True
False,31.0,False,198.0,0.0,591.0,0.0,164.0,True,379,1,True,False,False,6,63.0,0,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,380,1,False,True,False,8,,2,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,381,1,False,True,False,1,16.0,0,True,False,False
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,381,2,False,True,False,1,16.0,0,True,False,False
False,23.0,False,348.0,0.0,0.0,4.0,368.0,False,382,1,False,False,False,6,64.0,0,False,False,False
False,28.0,False,82.0,773.0,0.0,3693.0,140.0,False,383,1,True,False,False,6,55.0,1,False,False,True
True,34.0,False,0.0,0.0,0.0,0.0,0.0,False,383,2,True,False,False,6,55.0,1,False,True,False
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,384,1,True,False,False,6,56.0,1,True,False,False
False,14.0,False,3.0,0.0,881.0,25.0,0.0,True,384,2,True,False,False,6,56.0,1,False,False,True
False,23.0,False,13.0,747.0,0.0,0.0,128.0,False,385,1,True,False,False,6,65.0,0,False,False,True
True,49.0,False,0.0,0.0,0.0,0.0,0.0,False,387,1,True,False,False,6,66.0,0,False,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,False,388,1,True,False,False,6,57.0,1,False,False,True
False,18.0,False,391.0,44.0,356.0,0.0,0.0,False,389,1,True,False,False,4,23.0,0,False,False,True
False,27.0,True,69.0,5728.0,0.0,0.0,987.0,True,391,1,False,True,False,2,9.0,0,False,True,False
False,48.0,False,0.0,111.0,0.0,1508.0,0.0,False,392,1,True,False,False,4,24.0,0,False,False,True
False,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False,395,1,False,True,False,1,17.0,0,True,False,False
False,61.0,False,1.0,608.0,0.0,3835.0,1.0,False,395,2,False,True,False,1,17.0,0,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,396,1,True,False,False,6,59.0,1,False,False,True
True,45.0,False,0.0,0.0,0.0,0.0,0.0,True,397,1,False,False,True,5,69.0,1,False,False,True
False,22.0,False,28.0,420.0,36.0,6011.0,3.0,False,398,1,False,False,True,3,13.0,1,False,False,True
False,30.0,True,1056.0,0.0,0.0,0.0,0.0,False,401,1,False,False,True,3,14.0,1,False,False,True
False,30.0,False,1770.0,0.0,0.0,13.0,0.0,False,401,2,False,False,True,3,14.0,1,False,False,True
True,32.0,True,0.0,0.0,0.0,0.0,0.0,True,402,1,False,False,False,3,15.0,1,True,False,False
False,43.0,True,353.0,896.0,0.0,0.0,2.0,True,403,1,False,False,True,3,13.0,0,False,False,True
False,17.0,False,177.0,0.0,0.0,310.0,7.0,False,405,1,True,False,False,5,89.0,0,True,False,False
False,23.0,False,0.0,21.0,0.0,0.0,1699.0,False,407,1,True,False,False,6,69.0,0,False,False,True
False,20.0,False,0.0,465.0,0.0,5.0,223.0,False,407,2,True,False,False,5,90.0,0,False,False,True
True,39.0,False,0.0,0.0,0.0,0.0,0.0,False,407,3,True,False,False,6,69.0,0,False,False,True
False,35.0,False,1134.0,113.0,52.0,0.0,0.0,False,408,1,False,False,True,4,25.0,0,False,False,True
False,31.0,False,0.0,0.0,1116.0,2.0,0.0,False,409,1,False,False,True,5,71.0,1,False,False,True
False,21.0,False,0.0,150.0,0.0,567.0,0.0,False,410,1,True,False,False,5,72.0,1,True,False,False
False,16.0,False,691.0,0.0,101.0,140.0,0.0,False,411,1,True,False,False,5,91.0,0,False,False,True
False,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,True,412,1,False,True,False,2,11.0,0,False,False,True
False,18.0,False,0.0,157.0,0.0,352.0,60.0,False,413,1,True,False,False,5,92.0,0,False,False,True
True,42.0,False,0.0,0.0,0.0,0.0,0.0,False,415,1,True,False,False,6,60.0,1,False,False,True
True,68.0,False,0.0,0.0,0.0,0.0,0.0,True,417,1,False,True,False,1,18.0,0,True,False,False
False,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False,417,2,False,True,False,1,18.0,0,True,False,False
True,59.0,False,0.0,0.0,0.0,0.0,0.0,True,417,3,False,True,False,1,18.0,0,False,False,True
False,27.0,False,8.0,3584.0,0.0,13.0,57.0,True,423,1,False,True,False,1,19.0,0,False,False,True
False,37.0,False,1094.0,2.0,26.0,34.0,1.0,False,425,1,False,False,True,5,96.0,0,False,False,True
True,3.0,False,0.0,0.0,0.0,0.0,0.0,True,425,2,False,False,True,5,96.0,0,False,False,True
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,425,3,False,False,True,5,96.0,0,False,False,True
False,31.0,False,417.0,0.0,7185.0,562.0,792.0,True,427,1,False,True,False,4,26.0,0,False,False,True
False,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True,428,1,False,True,False,2,16.0,1,False,False,True
False,20.0,False,2.0,10116.0,0.0,2.0,225.0,True,429,1,False,True,False,0,5.0,1,True,False,False
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,429,2,False,True,False,0,5.0,1,True,False,False
False,29.0,False,0.0,1026.0,0.0,16.0,0.0,True,430,1,True,False,False,5,75.0,1,False,False,True
True,43.0,False,0.0,0.0,0.0,0.0,0.0,True,431,1,False,False,True,5,97.0,0,False,False,True
False,17.0,False,1483.0,10.0,0.0,0.0,0.0,False,432,1,False,False,True,5,76.0,1,False,False,True
,27.0,False,0.0,0.0,0.0,0.0,0.0,True,433,1,False,True,False,1,20.0,0,True,False,False
False,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False,433,2,False,True,False,1,20.0,0,False,False,True
True,45.0,False,0.0,0.0,0.0,0.0,0.0,True,434,1,False,False,True,5,77.0,1,False,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,435,1,True,False,False,6,62.0,1,False,False,True
False,10.0,False,0.0,0.0,0.0,0.0,0.0,True,436,1,True,False,False,6,63.0,1,True,False,False
False,56.0,False,46.0,11.0,0.0,622.0,0.0,False,436,2,True,False,False,6,63.0,1,False,True,False
False,39.0,False,382.0,0.0,22.0,467.0,0.0,False,437,1,True,False,False,5,78.0,1,False,False,True
False,40.0,False,7.0,0.0,840.0,26.0,0.0,False,437,2,True,False,False,5,78.0,1,False,True,False
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,438,1,False,True,False,1,13.0,1,False,False,True
False,34.0,False,0.0,5637.0,45.0,1936.0,56.0,False,439,1,False,True,False,2,13.0,0,True,False,False
False,32.0,False,0.0,0.0,0.0,722.0,0.0,False,441,1,True,False,False,5,79.0,1,True,False,False
False,35.0,False,7.0,1043.0,0.0,0.0,0.0,False,442,1,True,False,False,5,98.0,0,False,False,True
False,32.0,True,2484.0,429.0,102.0,0.0,0.0,False,444,1,False,False,True,3,15.0,0,False,False,True
False,26.0,True,1869.0,0.0,136.0,0.0,0.0,False,444,2,False,False,False,5,99.0,0,False,False,True
False,25.0,False,1352.0,0.0,0.0,24.0,799.0,False,445,1,True,False,False,5,80.0,1,False,False,True
False,26.0,False,0.0,0.0,0.0,77.0,715.0,False,445,2,False,False,False,4,25.0,1,False,False,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,446,1,False,True,False,1,21.0,0,True,False,False
False,22.0,False,9.0,0.0,795.0,0.0,0.0,True,447,1,True,False,False,5,81.0,1,False,False,True
False,24.0,False,757.0,0.0,0.0,32.0,0.0,False,448,1,True,False,False,4,27.0,0,False,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,448,2,True,False,False,6,71.0,0,False,True,False
True,11.0,False,0.0,0.0,0.0,0.0,0.0,True,449,1,True,False,False,6,64.0,1,False,False,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,452,1,False,False,True,4,26.0,1,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,453,1,False,True,False,1,14.0,1,False,False,True
True,34.0,False,0.0,0.0,0.0,0.0,0.0,True,453,2,False,True,False,8,,2,True,False,False
True,74.0,False,0.0,0.0,0.0,0.0,0.0,True,453,3,False,True,False,1,14.0,1,False,False,True
,28.0,True,5.0,4288.0,0.0,745.0,5.0,True,454,1,False,True,False,1,15.0,1,True,False,False
True,42.0,False,0.0,0.0,0.0,0.0,0.0,True,454,2,False,True,False,1,15.0,1,False,False,True
True,43.0,False,0.0,0.0,0.0,0.0,0.0,True,454,3,False,True,False,1,15.0,1,False,False,True
False,55.0,False,210.0,185.0,188.0,59.0,73.0,False,456,1,True,False,False,5,83.0,1,False,False,True
False,19.0,False,0.0,0.0,747.0,26.0,0.0,True,457,1,True,False,False,6,72.0,0,False,True,False
True,6.0,False,0.0,0.0,0.0,0.0,0.0,False,457,2,True,False,False,6,72.0,0,False,False,True
False,7.0,False,0.0,0.0,0.0,0.0,0.0,False,457,3,True,False,False,6,72.0,0,False,False,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,458,1,False,True,False,3,16.0,1,True,False,False
False,15.0,False,2156.0,0.0,0.0,59.0,2.0,False,459,1,True,False,False,5,84.0,1,False,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,460,1,True,False,False,6,65.0,1,False,True,False
False,31.0,False,0.0,869.0,0.0,0.0,0.0,True,461,1,True,False,False,4,27.0,1,False,True,False
False,22.0,False,0.0,70.0,182.0,612.0,20.0,True,461,2,True,False,False,5,85.0,1,False,False,True
False,1.0,False,0.0,0.0,0.0,0.0,0.0,True,461,3,True,False,False,6,66.0,1,True,False,False
True,50.0,False,0.0,0.0,0.0,0.0,0.0,False,462,1,True,False,False,6,67.0,1,False,False,False
False,34.0,False,865.0,0.0,257.0,0.0,35.0,False,463,1,False,False,True,5,100.0,0,False,False,True
False,14.0,False,928.0,852.0,81.0,0.0,0.0,False,463,2,False,False,True,5,100.0,0,False,False,True
False,19.0,False,4.0,10.0,0.0,1178.0,428.0,False,465,1,True,False,False,4,28.0,0,False,False,True
False,27.0,False,0.0,654.0,22.0,146.0,4.0,True,465,2,True,False,False,4,28.0,0,False,False,True
False,36.0,False,0.0,0.0,863.0,1.0,1.0,False,466,1,True,False,False,5,101.0,0,False,False,True
True,34.0,False,0.0,0.0,0.0,0.0,0.0,False,468,1,True,False,False,8,,2,False,False,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,470,1,False,False,True,5,86.0,1,True,False,False
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,470,2,False,False,False,5,86.0,1,False,False,True
False,16.0,False,0.0,45.0,2.0,5183.0,170.0,False,471,1,False,True,False,1,22.0,0,False,False,True
False,30.0,False,0.0,7972.0,0.0,0.0,4.0,True,471,2,False,True,False,1,22.0,0,True,False,False
False,37.0,False,0.0,10.0,544.0,9.0,299.0,False,472,1,True,False,False,5,87.0,1,False,True,False
True,15.0,False,0.0,0.0,0.0,0.0,0.0,True,474,1,True,False,False,6,69.0,1,True,False,False
False,36.0,False,0.0,0.0,38.0,9.0,943.0,False,475,1,True,False,False,4,29.0,0,False,False,True
False,27.0,False,0.0,6.0,145.0,144.0,0.0,False,476,1,False,False,True,5,103.0,0,False,True,False
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,476,2,False,False,True,5,103.0,0,False,False,True
True,12.0,False,0.0,0.0,0.0,0.0,0.0,True,476,3,False,False,True,5,103.0,0,False,False,True
False,22.0,False,0.0,5.0,0.0,1619.0,0.0,False,477,1,True,False,False,4,30.0,0,False,False,True
False,27.0,False,0.0,34.0,23.0,0.0,275.0,False,480,1,True,False,False,6,74.0,0,False,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,481,1,True,False,False,6,70.0,1,False,False,True
False,27.0,False,0.0,118.0,0.0,5.0,665.0,False,482,1,True,False,False,4,28.0,1,False,False,True
False,28.0,False,0.0,14.0,0.0,0.0,615.0,False,482,2,True,False,False,5,88.0,1,False,False,True
False,21.0,False,0.0,33.0,0.0,3348.0,55.0,False,485,1,False,True,False,1,17.0,1,True,False,False
,39.0,False,172.0,1794.0,12.0,4303.0,246.0,False,487,1,False,True,False,2,19.0,1,False,False,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,False,488,1,True,False,False,6,76.0,0,False,True,False
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,490,1,True,False,False,6,71.0,1,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,498,1,False,True,False,8,,2,True,False,False
True,46.0,False,0.0,0.0,0.0,0.0,0.0,True,498,2,False,True,False,1,18.0,1,True,False,False
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,499,1,False,False,True,5,89.0,1,True,False,False
False,21.0,False,0.0,0.0,0.0,0.0,0.0,False,499,2,False,False,True,4,29.0,1,False,False,True
False,21.0,False,513.0,0.0,1749.0,82.0,0.0,True,500,1,False,False,True,3,19.0,0,True,False,False
False,42.0,False,0.0,929.0,967.0,0.0,481.0,False,501,1,False,True,False,4,32.0,0,False,False,True
False,22.0,False,10.0,0.0,817.0,471.0,0.0,False,502,1,False,False,True,8,,2,False,False,True
False,10.0,False,0.0,0.0,0.0,0.0,0.0,True,503,1,False,False,True,5,90.0,1,False,False,True
False,43.0,False,1821.0,0.0,47.0,29.0,0.0,False,503,2,False,False,True,5,90.0,1,False,False,True
False,42.0,False,1246.0,35.0,16.0,0.0,0.0,False,503,3,False,False,True,4,31.0,1,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,504,1,False,True,False,1,19.0,1,True,False,False
True,54.0,False,0.0,0.0,0.0,0.0,0.0,True,504,2,False,True,False,1,19.0,1,True,False,False
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,504,3,False,True,False,1,19.0,1,False,False,False
False,64.0,False,0.0,1737.0,11.0,401.0,752.0,False,504,4,False,True,False,1,19.0,1,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,504,5,False,True,False,1,19.0,1,True,False,False
True,53.0,False,0.0,0.0,0.0,0.0,0.0,True,504,6,False,False,False,1,19.0,1,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,506,1,False,False,True,5,91.0,1,False,False,True
False,39.0,False,0.0,0.0,0.0,0.0,0.0,True,507,1,True,False,False,6,74.0,1,False,False,True
False,59.0,False,0.0,16521.0,0.0,323.0,0.0,True,510,1,False,True,False,2,16.0,0,False,False,True
False,32.0,False,0.0,5755.0,0.0,59.0,122.0,True,512,1,False,True,False,3,18.0,1,True,False,False
True,55.0,False,0.0,0.0,0.0,0.0,0.0,True,512,2,False,True,False,3,18.0,1,False,False,True
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,513,1,True,False,False,6,78.0,0,False,True,False
True,50.0,False,0.0,0.0,0.0,0.0,0.0,True,515,1,False,True,False,1,20.0,1,False,False,True
False,55.0,False,113.0,2492.0,41.0,0.0,2376.0,False,516,1,False,True,False,0,6.0,1,True,False,False
False,27.0,False,1445.0,0.0,1.0,2.0,73.0,False,517,1,True,False,False,5,109.0,0,False,False,True
